Brand_Name,Year,Month,Month_Sin,Month_Cos,USD_Rate,Lag_1,Lag_12,Rolling_Mean_3,Issued_Qty
Concor  ,2022,5,0.49999999999999994,-0.8660254037844387,355.4,593.0,800.0,577.6666666666666,552.0
Concor  ,2022,6,1.2246467991473532e-16,-1.0,360.2,552.0,739.0,567.0,836.0
Concor  ,2022,7,-0.4999999999999997,-0.8660254037844388,362.5,836.0,734.0,660.3333333333334,995.0
Concor  ,2022,8,-0.8660254037844385,-0.5000000000000004,361.8,995.0,689.0,794.3333333333334,933.0
Concor  ,2022,9,-1.0,-1.8369701987210297e-16,363.2,933.0,768.0,921.3333333333334,576.0
Concor  ,2022,10,-0.8660254037844386,0.5000000000000001,365.1,576.0,634.0,834.6666666666666,791.0
Concor  ,2022,11,-0.5000000000000004,0.8660254037844384,366.5,791.0,670.0,766.6666666666666,847.0
Concor  ,2022,12,-2.4492935982947064e-16,1.0,368.2,847.0,719.0,738.0,624.0
Concor  ,2023,1,0.49999999999999994,0.8660254037844387,365.4,624.0,578.0,754.0,675.0
Concor  ,2023,2,0.8660254037844386,0.5000000000000001,362.1,675.0,584.0,715.3333333333334,502.0
Concor  ,2023,3,1.0,6.123233995736766e-17,340.5,502.0,556.0,600.3333333333334,732.0
Concor  ,2023,4,0.8660254037844387,-0.4999999999999998,325.2,732.0,593.0,636.3333333333334,628.0
Concor  ,2023,5,0.49999999999999994,-0.8660254037844387,315.8,628.0,552.0,620.6666666666666,793.0
Concor  ,2023,6,1.2246467991473532e-16,-1.0,310.4,793.0,836.0,717.6666666666666,628.0
Concor  ,2023,7,-0.4999999999999997,-0.8660254037844388,312.1,628.0,995.0,683.0,871.0
Concor  ,2023,8,-0.8660254037844385,-0.5000000000000004,315.6,871.0,933.0,764.0,930.0
Concor  ,2023,9,-1.0,-1.8369701987210297e-16,318.9,930.0,576.0,809.6666666666666,692.0
Concor  ,2023,10,-0.8660254037844386,0.5000000000000001,320.5,692.0,791.0,831.0,633.0
Concor  ,2023,11,-0.5000000000000004,0.8660254037844384,322.1,633.0,847.0,751.6666666666666,524.0
Concor  ,2023,12,-2.4492935982947064e-16,1.0,324.5,524.0,624.0,616.3333333333334,680.0
Concor  ,2024,1,0.49999999999999994,0.8660254037844387,323.8,680.0,675.0,612.3333333333334,645.0
Concor  ,2024,2,0.8660254037844386,0.5000000000000001,318.2,645.0,502.0,616.3333333333334,569.0
Concor  ,2024,3,1.0,6.123233995736766e-17,310.5,569.0,732.0,631.3333333333334,797.0
Concor  ,2024,4,0.8660254037844387,-0.4999999999999998,305.1,797.0,628.0,670.3333333333334,729.0
Concor  ,2024,5,0.49999999999999994,-0.8660254037844387,302.4,729.0,793.0,698.3333333333334,693.0
Concor  ,2024,6,1.2246467991473532e-16,-1.0,300.8,693.0,628.0,739.6666666666666,773.0
Concor  ,2024,7,-0.4999999999999997,-0.8660254037844388,304.5,773.0,871.0,731.6666666666666,999.0
Concor  ,2024,8,-0.8660254037844385,-0.5000000000000004,302.1,999.0,930.0,821.6666666666666,924.0
Concor  ,2024,9,-1.0,-1.8369701987210297e-16,300.5,924.0,692.0,898.6666666666666,808.0
Concor  ,2024,10,-0.8660254037844386,0.5000000000000001,305.8,808.0,633.0,910.3333333333334,872.0
Concor  ,2024,11,-0.5000000000000004,0.8660254037844384,310.2,872.0,524.0,868.0,645.0
Concor  ,2024,12,-2.4492935982947064e-16,1.0,315.4,645.0,680.0,775.0,752.0
Concor  ,2025,1,0.49999999999999994,0.8660254037844387,320.1,752.0,645.0,756.3333333333334,762.0
Concor  ,2025,2,0.8660254037844386,0.5000000000000001,322.5,762.0,569.0,719.6666666666666,708.0
Concor  ,2025,3,1.0,6.123233995736766e-17,325.8,708.0,797.0,740.6666666666666,842.0
Concor  ,2025,4,0.8660254037844387,-0.4999999999999998,328.1,842.0,729.0,770.6666666666666,734.0
Concor  ,2025,5,0.49999999999999994,-0.8660254037844387,330.4,734.0,693.0,761.3333333333334,931.0
Concor  ,2025,6,1.2246467991473532e-16,-1.0,332.1,931.0,773.0,835.6666666666666,1504.0
Concor  ,2025,7,-0.4999999999999997,-0.8660254037844388,335.2,1504.0,999.0,1056.3333333333333,2241.0
Concor  ,2025,8,-0.8660254037844385,-0.5000000000000004,338.5,2241.0,924.0,1558.6666666666667,617.0
Concor  ,2025,9,-1.0,-1.8369701987210297e-16,340.2,617.0,808.0,1454.0,764.0
Concor  ,2025,10,-0.8660254037844386,0.5000000000000001,342.1,764.0,872.0,1207.3333333333333,343.0
Concor  ,2025,11,-0.5000000000000004,0.8660254037844384,345.5,343.0,645.0,574.6666666666666,104.0
Concor  ,2025,12,-2.4492935982947064e-16,1.0,348.9,104.0,752.0,403.6666666666667,823.0
Concor  ,2026,1,0.49999999999999994,0.8660254037844387,310.5,823.0,762.0,423.3333333333333,507.0
Diamicron-MR,2020,1,0.49999999999999994,0.8660254037844387,181.3,0.0,0.0,0.0,3974.0
Diamicron-MR,2020,2,0.8660254037844386,0.5000000000000001,181.5,3974.0,0.0,0.0,4589.0
Diamicron-MR,2020,3,1.0,6.123233995736766e-17,185.3,4589.0,0.0,0.0,5589.0
Diamicron-MR,2020,4,0.8660254037844387,-0.4999999999999998,192.5,5589.0,0.0,4717.333333333333,5543.0
Diamicron-MR,2020,5,0.49999999999999994,-0.8660254037844387,188.2,5543.0,0.0,5240.333333333333,5071.0
Diamicron-MR,2020,6,1.2246467991473532e-16,-1.0,186.4,5071.0,0.0,5401.0,5340.0
Diamicron-MR,2020,7,-0.4999999999999997,-0.8660254037844388,185.9,5340.0,0.0,5318.0,4413.0
Diamicron-MR,2020,8,-0.8660254037844385,-0.5000000000000004,184.2,4413.0,0.0,4941.333333333333,5115.0
Diamicron-MR,2020,9,-1.0,-1.8369701987210297e-16,184.8,5115.0,0.0,4956.0,4917.0
Diamicron-MR,2020,10,-0.8660254037844386,0.5000000000000001,184.5,4917.0,0.0,4815.0,5102.0
Diamicron-MR,2020,11,-0.5000000000000004,0.8660254037844384,185.1,5102.0,0.0,5044.666666666667,4403.0
Diamicron-MR,2020,12,-2.4492935982947064e-16,1.0,186.7,4403.0,0.0,4807.333333333333,5082.0
Diamicron-MR,2021,1,0.49999999999999994,0.8660254037844387,190.2,5082.0,3974.0,4862.333333333333,5581.0
Diamicron-MR,2021,2,0.8660254037844386,0.5000000000000001,194.5,5581.0,4589.0,5022.0,5071.0
Diamicron-MR,2021,3,1.0,6.123233995736766e-17,198.1,5071.0,5589.0,5244.666666666667,5455.0
Diamicron-MR,2021,4,0.8660254037844387,-0.4999999999999998,201.3,5455.0,5543.0,5369.0,5447.0
Diamicron-MR,2021,5,0.49999999999999994,-0.8660254037844387,200.5,5447.0,5071.0,5324.333333333333,5583.0
Diamicron-MR,2021,6,1.2246467991473532e-16,-1.0,201.8,5583.0,5340.0,5495.0,5087.0
Diamicron-MR,2021,7,-0.4999999999999997,-0.8660254037844388,202.4,5087.0,4413.0,5372.333333333333,5917.0
Diamicron-MR,2021,8,-0.8660254037844385,-0.5000000000000004,203.1,5917.0,5115.0,5529.0,5435.0
Diamicron-MR,2021,9,-1.0,-1.8369701987210297e-16,203.5,5435.0,4917.0,5479.666666666667,7289.0
Diamicron-MR,2021,10,-0.8660254037844386,0.5000000000000001,203.2,7289.0,5102.0,6213.666666666667,6491.0
Diamicron-MR,2021,11,-0.5000000000000004,0.8660254037844384,203.8,6491.0,4403.0,6405.0,5276.0
Diamicron-MR,2021,12,-2.4492935982947064e-16,1.0,204.5,5276.0,5082.0,6352.0,4394.0
Diamicron-MR,2022,1,0.49999999999999994,0.8660254037844387,205.1,4394.0,5581.0,5387.0,4222.0
Diamicron-MR,2022,2,0.8660254037844386,0.5000000000000001,208.4,4222.0,5071.0,4630.666666666667,6163.0
Diamicron-MR,2022,3,1.0,6.123233995736766e-17,290.5,6163.0,5455.0,4926.333333333333,5601.0
Diamicron-MR,2022,4,0.8660254037844387,-0.4999999999999998,320.1,5601.0,5447.0,5328.666666666667,6042.0
Diamicron-MR,2022,5,0.49999999999999994,-0.8660254037844387,355.4,6042.0,5583.0,5935.333333333333,4471.0
Diamicron-MR,2022,6,1.2246467991473532e-16,-1.0,360.2,4471.0,5087.0,5371.333333333333,6778.0
Diamicron-MR,2022,7,-0.4999999999999997,-0.8660254037844388,362.5,6778.0,5917.0,5763.666666666667,6285.0
Diamicron-MR,2022,8,-0.8660254037844385,-0.5000000000000004,361.8,6285.0,5435.0,5844.666666666667,4858.0
Diamicron-MR,2022,9,-1.0,-1.8369701987210297e-16,363.2,4858.0,7289.0,5973.666666666667,5162.0
Diamicron-MR,2022,10,-0.8660254037844386,0.5000000000000001,365.1,5162.0,6491.0,5435.0,5549.0
Diamicron-MR,2022,11,-0.5000000000000004,0.8660254037844384,366.5,5549.0,5276.0,5189.666666666667,5221.0
Diamicron-MR,2022,12,-2.4492935982947064e-16,1.0,368.2,5221.0,4394.0,5310.666666666667,4906.0
Diamicron-MR,2023,1,0.49999999999999994,0.8660254037844387,365.4,4906.0,4222.0,5225.333333333333,5111.0
Diamicron-MR,2023,2,0.8660254037844386,0.5000000000000001,362.1,5111.0,6163.0,5079.333333333333,5164.0
Diamicron-MR,2023,3,1.0,6.123233995736766e-17,340.5,5164.0,5601.0,5060.333333333333,5732.0
Diamicron-MR,2023,4,0.8660254037844387,-0.4999999999999998,325.2,5732.0,6042.0,5335.666666666667,7294.0
Diamicron-MR,2023,5,0.49999999999999994,-0.8660254037844387,315.8,7294.0,4471.0,6063.333333333333,4112.0
Diamicron-MR,2023,6,1.2246467991473532e-16,-1.0,310.4,4112.0,6778.0,5712.666666666667,5922.0
Diamicron-MR,2023,7,-0.4999999999999997,-0.8660254037844388,312.1,5922.0,6285.0,5776.0,6272.0
Diamicron-MR,2023,8,-0.8660254037844385,-0.5000000000000004,315.6,6272.0,4858.0,5435.333333333333,6241.0
Diamicron-MR,2023,9,-1.0,-1.8369701987210297e-16,318.9,6241.0,5162.0,6145.0,5451.0
Diamicron-MR,2023,10,-0.8660254037844386,0.5000000000000001,320.5,5451.0,5549.0,5988.0,4264.0
Diamicron-MR,2023,11,-0.5000000000000004,0.8660254037844384,322.1,4264.0,5221.0,5318.666666666667,5662.0
Diamicron-MR,2023,12,-2.4492935982947064e-16,1.0,324.5,5662.0,4906.0,5125.666666666667,6911.0
Diamicron-MR,2024,1,0.49999999999999994,0.8660254037844387,323.8,6911.0,5111.0,5612.333333333333,4290.0
Diamicron-MR,2024,2,0.8660254037844386,0.5000000000000001,318.2,4290.0,5164.0,5621.0,6352.0
Diamicron-MR,2024,3,1.0,6.123233995736766e-17,310.5,6352.0,5732.0,5851.0,5548.0
Diamicron-MR,2024,4,0.8660254037844387,-0.4999999999999998,305.1,5548.0,7294.0,5396.666666666667,6030.0
Diamicron-MR,2024,5,0.49999999999999994,-0.8660254037844387,302.4,6030.0,4112.0,5976.666666666667,5369.0
Diamicron-MR,2024,6,1.2246467991473532e-16,-1.0,300.8,5369.0,5922.0,5649.0,6072.0
Diamicron-MR,2024,7,-0.4999999999999997,-0.8660254037844388,304.5,6072.0,6272.0,5823.666666666667,7723.0
Diamicron-MR,2024,8,-0.8660254037844385,-0.5000000000000004,302.1,7723.0,6241.0,6388.0,6779.0
Diamicron-MR,2024,9,-1.0,-1.8369701987210297e-16,300.5,6779.0,5451.0,6858.0,7777.0
Diamicron-MR,2024,10,-0.8660254037844386,0.5000000000000001,305.8,7777.0,4264.0,7426.333333333333,6890.0
Diamicron-MR,2024,11,-0.5000000000000004,0.8660254037844384,310.2,6890.0,5662.0,7148.666666666667,5990.0
Diamicron-MR,2024,12,-2.4492935982947064e-16,1.0,315.4,5990.0,6911.0,6885.666666666667,7208.0
Diamicron-MR,2025,1,0.49999999999999994,0.8660254037844387,320.1,7208.0,4290.0,6696.0,6001.0
Diamicron-MR,2025,2,0.8660254037844386,0.5000000000000001,322.5,6001.0,6352.0,6399.666666666667,6573.0
Diamicron-MR,2025,3,1.0,6.123233995736766e-17,325.8,6573.0,5548.0,6594.0,5800.0
Diamicron-MR,2025,4,0.8660254037844387,-0.4999999999999998,328.1,5800.0,6030.0,6124.666666666667,6395.0
Diamicron-MR,2025,5,0.49999999999999994,-0.8660254037844387,330.4,6395.0,5369.0,6256.0,5892.0
Diamicron-MR,2025,6,1.2246467991473532e-16,-1.0,332.1,5892.0,6072.0,6029.0,9755.0
Diamicron-MR,2025,7,-0.4999999999999997,-0.8660254037844388,335.2,9755.0,7723.0,7347.333333333333,8545.0
Diamicron-MR,2025,8,-0.8660254037844385,-0.5000000000000004,338.5,8545.0,6779.0,8064.0,5141.0
Diamicron-MR,2025,9,-1.0,-1.8369701987210297e-16,340.2,5141.0,7777.0,7813.666666666667,7903.0
Diamicron-MR,2025,10,-0.8660254037844386,0.5000000000000001,342.1,7903.0,6890.0,7196.333333333333,7512.0
Diamicron-MR,2025,11,-0.5000000000000004,0.8660254037844384,345.5,7512.0,5990.0,6852.0,4037.0
Diamicron-MR,2025,12,-2.4492935982947064e-16,1.0,348.9,4037.0,7208.0,6484.0,2665.0
Diamicron-MR,2026,1,0.49999999999999994,0.8660254037844387,310.5,2665.0,6001.0,4738.0,6814.0
Diatica,2020,1,0.49999999999999994,0.8660254037844387,181.3,0.0,0.0,0.0,2386.0
Diatica,2020,2,0.8660254037844386,0.5000000000000001,181.5,2386.0,0.0,0.0,2688.0
Diatica,2020,3,1.0,6.123233995736766e-17,185.3,2688.0,0.0,0.0,3025.0
Diatica,2020,4,0.8660254037844387,-0.4999999999999998,192.5,3025.0,0.0,2699.6666666666665,2829.0
Diatica,2020,5,0.49999999999999994,-0.8660254037844387,188.2,2829.0,0.0,2847.3333333333335,1893.0
Diatica,2020,6,1.2246467991473532e-16,-1.0,186.4,1893.0,0.0,2582.3333333333335,2916.0
Diatica,2020,7,-0.4999999999999997,-0.8660254037844388,185.9,2916.0,0.0,2546.0,2931.0
Diatica,2020,8,-0.8660254037844385,-0.5000000000000004,184.2,2931.0,0.0,2580.0,3173.0
Diatica,2020,9,-1.0,-1.8369701987210297e-16,184.8,3173.0,0.0,3006.6666666666665,3837.0
Diatica,2020,10,-0.8660254037844386,0.5000000000000001,184.5,3837.0,0.0,3313.6666666666665,2187.0
Diatica,2020,11,-0.5000000000000004,0.8660254037844384,185.1,2187.0,0.0,3065.6666666666665,2654.0
Diatica,2020,12,-2.4492935982947064e-16,1.0,186.7,2654.0,0.0,2892.6666666666665,3049.0
Diatica,2021,1,0.49999999999999994,0.8660254037844387,190.2,3049.0,2386.0,2630.0,2117.0
Diatica,2021,2,0.8660254037844386,0.5000000000000001,194.5,2117.0,2688.0,2606.6666666666665,3255.0
Diatica,2021,3,1.0,6.123233995736766e-17,198.1,3255.0,3025.0,2807.0,2734.0
Diatica,2021,4,0.8660254037844387,-0.4999999999999998,201.3,2734.0,2829.0,2702.0,2981.0
Diatica,2021,5,0.49999999999999994,-0.8660254037844387,200.5,2981.0,1893.0,2990.0,2492.0
Diatica,2021,6,1.2246467991473532e-16,-1.0,201.8,2492.0,2916.0,2735.6666666666665,3201.0
Diatica,2021,7,-0.4999999999999997,-0.8660254037844388,202.4,3201.0,2931.0,2891.3333333333335,3461.0
Diatica,2021,8,-0.8660254037844385,-0.5000000000000004,203.1,3461.0,3173.0,3051.3333333333335,3140.0
Diatica,2021,9,-1.0,-1.8369701987210297e-16,203.5,3140.0,3837.0,3267.3333333333335,3171.0
Diatica,2021,10,-0.8660254037844386,0.5000000000000001,203.2,3171.0,2187.0,3257.3333333333335,3156.0
Diatica,2021,11,-0.5000000000000004,0.8660254037844384,203.8,3156.0,2654.0,3155.6666666666665,2590.0
Diatica,2021,12,-2.4492935982947064e-16,1.0,204.5,2590.0,3049.0,2972.3333333333335,2775.0
Diatica,2022,1,0.49999999999999994,0.8660254037844387,205.1,2775.0,2117.0,2840.3333333333335,2667.0
Diatica,2022,2,0.8660254037844386,0.5000000000000001,208.4,2667.0,3255.0,2677.3333333333335,2810.0
Diatica,2022,3,1.0,6.123233995736766e-17,290.5,2810.0,2734.0,2750.6666666666665,3056.0
Diatica,2022,4,0.8660254037844387,-0.4999999999999998,320.1,3056.0,2981.0,2844.3333333333335,2278.0
Diatica,2022,5,0.49999999999999994,-0.8660254037844387,355.4,2278.0,2492.0,2714.6666666666665,2710.0
Diatica,2022,6,1.2246467991473532e-16,-1.0,360.2,2710.0,3201.0,2681.3333333333335,3598.0
Diatica,2022,7,-0.4999999999999997,-0.8660254037844388,362.5,3598.0,3461.0,2862.0,2682.0
Diatica,2022,8,-0.8660254037844385,-0.5000000000000004,361.8,2682.0,3140.0,2996.6666666666665,2726.0
Diatica,2022,9,-1.0,-1.8369701987210297e-16,363.2,2726.0,3171.0,3002.0,3210.0
Diatica,2022,10,-0.8660254037844386,0.5000000000000001,365.1,3210.0,3156.0,2872.6666666666665,3498.0
Diatica,2022,11,-0.5000000000000004,0.8660254037844384,366.5,3498.0,2590.0,3144.6666666666665,3003.0
Diatica,2022,12,-2.4492935982947064e-16,1.0,368.2,3003.0,2775.0,3237.0,3522.0
Diatica,2023,1,0.49999999999999994,0.8660254037844387,365.4,3522.0,2667.0,3341.0,3155.0
Diatica,2023,2,0.8660254037844386,0.5000000000000001,362.1,3155.0,2810.0,3226.6666666666665,3060.0
Diatica,2023,3,1.0,6.123233995736766e-17,340.5,3060.0,3056.0,3245.6666666666665,2907.0
Diatica,2023,4,0.8660254037844387,-0.4999999999999998,325.2,2907.0,2278.0,3040.6666666666665,3849.0
Diatica,2023,5,0.49999999999999994,-0.8660254037844387,315.8,3849.0,2710.0,3272.0,2722.0
Diatica,2023,6,1.2246467991473532e-16,-1.0,310.4,2722.0,3598.0,3159.3333333333335,2169.0
Diatica,2023,7,-0.4999999999999997,-0.8660254037844388,312.1,2169.0,2682.0,2913.3333333333335,3879.0
Diatica,2023,8,-0.8660254037844385,-0.5000000000000004,315.6,3879.0,2726.0,2923.3333333333335,2927.0
Diatica,2023,9,-1.0,-1.8369701987210297e-16,318.9,2927.0,3210.0,2991.6666666666665,3218.0
Diatica,2023,10,-0.8660254037844386,0.5000000000000001,320.5,3218.0,3498.0,3341.3333333333335,3814.0
Diatica,2023,11,-0.5000000000000004,0.8660254037844384,322.1,3814.0,3003.0,3319.6666666666665,2397.0
Diatica,2023,12,-2.4492935982947064e-16,1.0,324.5,2397.0,3522.0,3143.0,2432.0
Diatica,2024,1,0.49999999999999994,0.8660254037844387,323.8,2432.0,3155.0,2881.0,2219.0
Diatica,2024,2,0.8660254037844386,0.5000000000000001,318.2,2219.0,3060.0,2349.3333333333335,2435.0
Diatica,2024,3,1.0,6.123233995736766e-17,310.5,2435.0,2907.0,2362.0,2906.0
Diatica,2024,4,0.8660254037844387,-0.4999999999999998,305.1,2906.0,3849.0,2520.0,2986.0
Diatica,2024,5,0.49999999999999994,-0.8660254037844387,302.4,2986.0,2722.0,2775.6666666666665,2976.0
Diatica,2024,6,1.2246467991473532e-16,-1.0,300.8,2976.0,2169.0,2956.0,2410.0
Diatica,2024,7,-0.4999999999999997,-0.8660254037844388,304.5,2410.0,3879.0,2790.6666666666665,2192.0
Diatica,2024,8,-0.8660254037844385,-0.5000000000000004,302.1,2192.0,2927.0,2526.0,3214.0
Diatica,2024,9,-1.0,-1.8369701987210297e-16,300.5,3214.0,3218.0,2605.3333333333335,3000.0
Diatica,2024,10,-0.8660254037844386,0.5000000000000001,305.8,3000.0,3814.0,2802.0,3414.0
Diatica,2024,11,-0.5000000000000004,0.8660254037844384,310.2,3414.0,2397.0,3209.3333333333335,3445.0
Diatica,2024,12,-2.4492935982947064e-16,1.0,315.4,3445.0,2432.0,3286.3333333333335,3046.0
Diatica,2025,1,0.49999999999999994,0.8660254037844387,320.1,3046.0,2219.0,3301.6666666666665,3216.0
Diatica,2025,2,0.8660254037844386,0.5000000000000001,322.5,3216.0,2435.0,3235.6666666666665,2887.0
Diatica,2025,3,1.0,6.123233995736766e-17,325.8,2887.0,2906.0,3049.6666666666665,2995.0
Diatica,2025,4,0.8660254037844387,-0.4999999999999998,328.1,2995.0,2986.0,3032.6666666666665,2526.0
Diatica,2025,5,0.49999999999999994,-0.8660254037844387,330.4,2526.0,2976.0,2802.6666666666665,2826.0
Diatica,2025,6,1.2246467991473532e-16,-1.0,332.1,2826.0,2410.0,2782.3333333333335,3672.0
Diatica,2025,7,-0.4999999999999997,-0.8660254037844388,335.2,3672.0,2192.0,3008.0,2403.0
Diatica,2025,8,-0.8660254037844385,-0.5000000000000004,338.5,2403.0,3214.0,2967.0,2771.0
Diatica,2025,9,-1.0,-1.8369701987210297e-16,340.2,2771.0,3000.0,2948.6666666666665,6084.0
Diatica,2025,10,-0.8660254037844386,0.5000000000000001,342.1,6084.0,3414.0,3752.6666666666665,1032.0
Diatica,2025,11,-0.5000000000000004,0.8660254037844384,345.5,1032.0,3445.0,3295.6666666666665,1209.0
Diatica,2025,12,-2.4492935982947064e-16,1.0,348.9,1209.0,3046.0,2775.0,5379.0
Diatica,2026,1,0.49999999999999994,0.8660254037844387,310.5,5379.0,3216.0,2540.0,3485.0
Enam ,2020,1,0.49999999999999994,0.8660254037844387,181.3,0.0,0.0,0.0,194.0
Enam ,2020,2,0.8660254037844386,0.5000000000000001,181.5,194.0,0.0,0.0,150.0
Enam ,2020,3,1.0,6.123233995736766e-17,185.3,150.0,0.0,0.0,180.0
Enam ,2020,4,0.8660254037844387,-0.4999999999999998,192.5,180.0,0.0,174.66666666666666,228.0
Enam ,2020,5,0.49999999999999994,-0.8660254037844387,188.2,228.0,0.0,186.0,193.0
Enam ,2020,6,1.2246467991473532e-16,-1.0,186.4,193.0,0.0,200.33333333333334,181.0
Enam ,2020,7,-0.4999999999999997,-0.8660254037844388,185.9,181.0,0.0,200.66666666666666,233.0
Enam ,2020,8,-0.8660254037844385,-0.5000000000000004,184.2,233.0,0.0,202.33333333333334,155.0
Enam ,2020,9,-1.0,-1.8369701987210297e-16,184.8,155.0,0.0,189.66666666666666,156.0
Enam ,2020,10,-0.8660254037844386,0.5000000000000001,184.5,156.0,0.0,181.33333333333334,179.0
Enam ,2020,11,-0.5000000000000004,0.8660254037844384,185.1,179.0,0.0,163.33333333333334,186.0
Enam ,2020,12,-2.4492935982947064e-16,1.0,186.7,186.0,0.0,173.66666666666666,195.0
Enam ,2021,1,0.49999999999999994,0.8660254037844387,190.2,195.0,194.0,186.66666666666666,216.0
Enam ,2021,2,0.8660254037844386,0.5000000000000001,194.5,216.0,150.0,199.0,202.0
Enam ,2021,3,1.0,6.123233995736766e-17,198.1,202.0,180.0,204.33333333333334,218.0
Enam ,2021,4,0.8660254037844387,-0.4999999999999998,201.3,218.0,228.0,212.0,197.0
Enam ,2021,5,0.49999999999999994,-0.8660254037844387,200.5,197.0,193.0,205.66666666666666,205.0
Enam ,2021,6,1.2246467991473532e-16,-1.0,201.8,205.0,181.0,206.66666666666666,201.0
Enam ,2021,7,-0.4999999999999997,-0.8660254037844388,202.4,201.0,233.0,201.0,197.0
Enam ,2021,8,-0.8660254037844385,-0.5000000000000004,203.1,197.0,155.0,201.0,206.0
Enam ,2021,9,-1.0,-1.8369701987210297e-16,203.5,206.0,156.0,201.33333333333334,193.0
Enam ,2021,10,-0.8660254037844386,0.5000000000000001,203.2,193.0,179.0,198.66666666666666,176.0
Enam ,2021,11,-0.5000000000000004,0.8660254037844384,203.8,176.0,186.0,191.66666666666666,157.0
Enam ,2021,12,-2.4492935982947064e-16,1.0,204.5,157.0,195.0,175.33333333333334,185.0
Enam ,2022,1,0.49999999999999994,0.8660254037844387,205.1,185.0,216.0,172.66666666666666,190.0
Enam ,2022,2,0.8660254037844386,0.5000000000000001,208.4,190.0,202.0,177.33333333333334,204.0
Enam ,2022,3,1.0,6.123233995736766e-17,290.5,204.0,218.0,193.0,284.0
Enam ,2022,4,0.8660254037844387,-0.4999999999999998,320.1,284.0,197.0,226.0,191.0
Enam ,2022,5,0.49999999999999994,-0.8660254037844387,355.4,191.0,205.0,226.33333333333334,219.0
Enam ,2022,6,1.2246467991473532e-16,-1.0,360.2,219.0,201.0,231.33333333333334,235.0
Enam ,2022,7,-0.4999999999999997,-0.8660254037844388,362.5,235.0,197.0,215.0,195.0
Enam ,2022,8,-0.8660254037844385,-0.5000000000000004,361.8,195.0,206.0,216.33333333333334,263.0
Enam ,2022,9,-1.0,-1.8369701987210297e-16,363.2,263.0,193.0,231.0,169.0
Enam ,2022,10,-0.8660254037844386,0.5000000000000001,365.1,169.0,176.0,209.0,186.0
Enam ,2022,11,-0.5000000000000004,0.8660254037844384,366.5,186.0,157.0,206.0,159.0
Enam ,2022,12,-2.4492935982947064e-16,1.0,368.2,159.0,185.0,171.33333333333334,175.0
Enam ,2023,1,0.49999999999999994,0.8660254037844387,365.4,175.0,190.0,173.33333333333334,200.0
Enam ,2023,2,0.8660254037844386,0.5000000000000001,362.1,200.0,204.0,178.0,227.0
Enam ,2023,3,1.0,6.123233995736766e-17,340.5,227.0,284.0,200.66666666666666,216.0
Enam ,2023,4,0.8660254037844387,-0.4999999999999998,325.2,216.0,191.0,214.33333333333334,252.0
Enam ,2023,5,0.49999999999999994,-0.8660254037844387,315.8,252.0,219.0,231.66666666666666,204.0
Enam ,2023,6,1.2246467991473532e-16,-1.0,310.4,204.0,235.0,224.0,192.0
Enam ,2023,7,-0.4999999999999997,-0.8660254037844388,312.1,192.0,195.0,216.0,292.0
Enam ,2023,8,-0.8660254037844385,-0.5000000000000004,315.6,292.0,263.0,229.33333333333334,198.0
Enam ,2023,9,-1.0,-1.8369701987210297e-16,318.9,198.0,169.0,227.33333333333334,163.0
Enam ,2023,10,-0.8660254037844386,0.5000000000000001,320.5,163.0,186.0,217.66666666666666,161.0
Enam ,2023,11,-0.5000000000000004,0.8660254037844384,322.1,161.0,159.0,174.0,157.0
Enam ,2023,12,-2.4492935982947064e-16,1.0,324.5,157.0,175.0,160.33333333333334,215.0
Enam ,2024,1,0.49999999999999994,0.8660254037844387,323.8,215.0,200.0,177.66666666666666,184.0
Enam ,2024,2,0.8660254037844386,0.5000000000000001,318.2,184.0,227.0,185.33333333333334,206.0
Enam ,2024,3,1.0,6.123233995736766e-17,310.5,206.0,216.0,201.66666666666666,206.0
Enam ,2024,4,0.8660254037844387,-0.4999999999999998,305.1,206.0,252.0,198.66666666666666,235.0
Enam ,2024,5,0.49999999999999994,-0.8660254037844387,302.4,235.0,204.0,215.66666666666666,184.0
Enam ,2024,6,1.2246467991473532e-16,-1.0,300.8,184.0,192.0,208.33333333333334,174.0
Enam ,2024,7,-0.4999999999999997,-0.8660254037844388,304.5,174.0,292.0,197.66666666666666,203.0
Enam ,2024,8,-0.8660254037844385,-0.5000000000000004,302.1,203.0,198.0,187.0,206.0
Enam ,2024,9,-1.0,-1.8369701987210297e-16,300.5,206.0,163.0,194.33333333333334,192.0
Enam ,2024,10,-0.8660254037844386,0.5000000000000001,305.8,192.0,161.0,200.33333333333334,160.0
Enam ,2024,11,-0.5000000000000004,0.8660254037844384,310.2,160.0,157.0,186.0,202.0
Enam ,2024,12,-2.4492935982947064e-16,1.0,315.4,202.0,215.0,184.66666666666666,168.0
Enam ,2025,1,0.49999999999999994,0.8660254037844387,320.1,168.0,184.0,176.66666666666666,182.0
Enam ,2025,2,0.8660254037844386,0.5000000000000001,322.5,182.0,206.0,184.0,177.0
Enam ,2025,3,1.0,6.123233995736766e-17,325.8,177.0,206.0,175.66666666666666,256.0
Enam ,2025,4,0.8660254037844387,-0.4999999999999998,328.1,256.0,235.0,205.0,234.0
Enam ,2025,5,0.49999999999999994,-0.8660254037844387,330.4,234.0,184.0,222.33333333333334,232.0
Enam ,2025,6,1.2246467991473532e-16,-1.0,332.1,232.0,174.0,240.66666666666666,518.0
